term_str,labmt_happiness,labmt_z
that,4.94,-1.4011778108676882
those,4.94,-1.4011778108676882
ti,4.94,-1.4011778108676882
tuo,4.94,-1.4011778108676882
una,4.94,-1.4011778108676882
until,4.94,-1.4011778108676882
vez,4.94,-1.4011778108676882
which,4.94,-1.4011778108676882
whom,4.94,-1.4011778108676882
antes,4.94,-1.4011778108676882
bajo,4.94,-1.4011778108676882
dmx,4.94,-1.4011778108676882
dripping,4.94,-1.4011778108676882
han,4.94,-1.4011778108676882
homeboy,4.94,-1.4011778108676882
inna,4.94,-1.4011778108676882
kon,4.94,-1.4011778108676882
questo,4.94,-1.4011778108676882
swell,4.94,-1.4011778108676882
xi,4.94,-1.4011778108676882
youll,4.94,-1.4011778108676882
doo,4.94,-1.4011778108676882
forma,4.94,-1.4011778108676882
marginal,4.94,-1.4011778108676882
nate,4.94,-1.4011778108676882
ojos,4.94,-1.4011778108676882
vie,4.94,-1.4011778108676882
zie,4.94,-1.4011778108676882
fold,4.94,-1.4011778108676882
ad,4.92,-1.4196126103637121
affect,4.92,-1.4196126103637121
agencies,4.92,-1.4196126103637121
ainda,4.92,-1.4196126103637121
alla,4.92,-1.4196126103637121
ar,4.92,-1.4196126103637121
armies,4.92,-1.4196126103637121
atleast,4.92,-1.4196126103637121
au,4.92,-1.4196126103637121
b6,4.92,-1.4196126103637121
bishops,4.92,-1.4196126103637121
bo,4.92,-1.4196126103637121
c'est,4.92,-1.4196126103637121
cm,4.92,-1.4196126103637121
common,4.92,-1.4196126103637121
contigo,4.92,-1.4196126103637121
crave,4.92,-1.4196126103637121
da,4.92,-1.4196126103637121
decir,4.92,-1.4196126103637121
disclosed,4.92,-1.4196126103637121
dole,4.92,-1.4196126103637121
dom,4.92,-1.4196126103637121
economists,4.92,-1.4196126103637121
filing,4.92,-1.4196126103637121
fl,4.92,-1.4196126103637121
fr,4.92,-1.4196126103637121
gap,4.92,-1.4196126103637121
gerald,4.92,-1.4196126103637121
gorbachev,4.92,-1.4196126103637121
hast,4.92,-1.4196126103637121
homie,4.92,-1.4196126103637121
illinois,4.92,-1.4196126103637121
instead,4.92,-1.4196126103637121
interim,4.92,-1.4196126103637121
itu,4.92,-1.4196126103637121
judge,4.92,-1.4196126103637121
lebron,4.92,-1.4196126103637121
marked,4.92,-1.4196126103637121
mes,4.92,-1.4196126103637121
nato,4.92,-1.4196126103637121
ni,4.92,-1.4196126103637121
nye,4.92,-1.4196126103637121
only,4.92,-1.4196126103637121
pt,4.92,-1.4196126103637121
pushin,4.92,-1.4196126103637121
reais,4.92,-1.4196126103637121
representative,4.92,-1.4196126103637121
reviewer,4.92,-1.4196126103637121
ruled,4.92,-1.4196126103637121
sabe,4.92,-1.4196126103637121
shadow,4.92,-1.4196126103637121
strap,4.92,-1.4196126103637121
strip,4.92,-1.4196126103637121
sua,4.92,-1.4196126103637121
suppose,4.92,-1.4196126103637121
task,4.92,-1.4196126103637121
tenho,4.92,-1.4196126103637121
them,4.92,-1.4196126103637121
thomas,4.92,-1.4196126103637121
tix,4.92,-1.4196126103637121
todos,4.92,-1.4196126103637121
trans,4.92,-1.4196126103637121
twitpic,4.92,-1.4196126103637121
une,4.92,-1.4196126103637121
var,4.92,-1.4196126103637121
wha,4.92,-1.4196126103637121
whenever,4.92,-1.4196126103637121
whether,4.92,-1.4196126103637121
wordt,4.92,-1.4196126103637121
x,4.92,-1.4196126103637121
bist,4.92,-1.4196126103637121
dans,4.92,-1.4196126103637121
discourse,4.92,-1.4196126103637121
elke,4.92,-1.4196126103637121
ey,4.92,-1.4196126103637121
kau,4.92,-1.4196126103637121
peasant,4.92,-1.4196126103637121
pretending,4.92,-1.4196126103637121
puttin,4.92,-1.4196126103637121
siento,4.92,-1.4196126103637121
sola,4.92,-1.4196126103637121
spinal,4.92,-1.4196126103637121
ve,4.92,-1.4196126103637121
bizarre,4.92,-1.4196126103637121
weet,4.92,-1.4196126103637121
moi,4.91,-1.4288300101117237
#in2010,4.9,-1.4380474098597353
=d,4.9,-1.4380474098597353
al,4.9,-1.4380474098597353
andy,4.9,-1.4380474098597353
at,4.9,-1.4380474098597353
bis,4.9,-1.4380474098597353
bloomberg,4.9,-1.4380474098597353
border,4.9,-1.4380474098597353
brb,4.9,-1.4380474098597353
campaigns,4.9,-1.4380474098597353
charge,4.9,-1.4380474098597353
chu,4.9,-1.4380474098597353
dig,4.9,-1.4380474098597353
dukakis,4.9,-1.4380474098597353
edwin,4.9,-1.4380474098597353
ela,4.9,-1.4380474098597353
eres,4.9,-1.4380474098597353
esa,4.9,-1.4380474098597353
finance,4.9,-1.4380474098597353
fog,4.9,-1.4380474098597353
gt,4.9,-1.4380474098597353
heute,4.9,-1.4380474098597353
hpa,4.9,-1.4380474098597353
ie,4.9,-1.4380474098597353
jonas,4.9,-1.4380474098597353
kinda,4.9,-1.4380474098597353
koto,4.9,-1.4380474098597353
kt,4.9,-1.4380474098597353
law,4.9,-1.4380474098597353
levin,4.9,-1.4380474098597353
lu,4.9,-1.4380474098597353
maar,4.9,-1.4380474098597353
mack,4.9,-1.4380474098597353
melt,4.9,-1.4380474098597353
merrill,4.9,-1.4380474098597353
nee,4.9,-1.4380474098597353
nh,4.9,-1.4380474098597353
obliged,4.9,-1.4380474098597353
ook,4.9,-1.4380474098597353
pointed,4.9,-1.4380474098597353
pra,4.9,-1.4380474098597353
rental,4.9,-1.4380474098597353
sector,4.9,-1.4380474098597353
sleepy,4.9,-1.4380474098597353
sometime,4.9,-1.4380474098597353
soo,4.9,-1.4380474098597353
sticks,4.9,-1.4380474098597353
subsidiary,4.9,-1.4380474098597353
te,4.9,-1.4380474098597353
testing,4.9,-1.4380474098597353
tiny,4.9,-1.4380474098597353
trey,4.9,-1.4380474098597353
uma,4.9,-1.4380474098597353
ven,4.9,-1.4380474098597353
wer,4.9,-1.4380474098597353
xm,4.9,-1.4380474098597353
yuh,4.9,-1.4380474098597353
yup,4.9,-1.4380474098597353
zo,4.9,-1.4380474098597353
deine,4.9,-1.4380474098597353
dre,4.9,-1.4380474098597353
fi,4.9,-1.4380474098597353
kommt,4.9,-1.4380474098597353
macht,4.9,-1.4380474098597353
mig,4.9,-1.4380474098597353
sono,4.9,-1.4380474098597353
static,4.9,-1.4380474098597353
toi,4.9,-1.4380474098597353
vii,4.9,-1.4380474098597353
broads,4.9,-1.4380474098597353
moe,4.9,-1.4380474098597353
liefde,4.89,-1.4472648096077476
aiyyo,4.89,-1.4472648096077476
2nd,4.88,-1.4564822093557592
@tommcfly,4.88,-1.4564822093557592
age,4.88,-1.4564822093557592
ago,4.88,-1.4564822093557592
allein,4.88,-1.4564822093557592
b4,4.88,-1.4564822093557592
billboard,4.88,-1.4564822093557592
black,4.88,-1.4564822093557592
bt,4.88,-1.4564822093557592
causes,4.88,-1.4564822093557592
chuck,4.88,-1.4564822093557592
cited,4.88,-1.4564822093557592
dass,4.88,-1.4564822093557592
dejes,4.88,-1.4564822093557592
dentro,4.88,-1.4564822093557592
der,4.88,-1.4564822093557592
digg,4.88,-1.4564822093557592
drifting,4.88,-1.4564822093557592
du,4.88,-1.4564822093557592
elderly,4.88,-1.4564822093557592
frost,4.88,-1.4564822093557592
guard,4.88,-1.4564822093557592
herman,4.88,-1.4564822093557592
het,4.88,-1.4564822093557592
ir,4.88,-1.4564822093557592
issued,4.88,-1.4564822093557592
it's,4.88,-1.4564822093557592
judges,4.88,-1.4564822093557592
junto,4.88,-1.4564822093557592
lectures,4.88,-1.4564822093557592
lieu,4.88,-1.4564822093557592
mais,4.88,-1.4564822093557592
memo,4.88,-1.4564822093557592
mg,4.88,-1.4564822093557592
mis,4.88,-1.4564822093557592
moody's,4.88,-1.4564822093557592
nevertheless,4.88,-1.4564822093557592
oil,4.88,-1.4564822093557592
operator,4.88,-1.4564822093557592
previous,4.88,-1.4564822093557592
prior,4.88,-1.4564822093557592
re,4.88,-1.4564822093557592
regulators,4.88,-1.4564822093557592
remarks,4.88,-1.4564822093557592
rt,4.88,-1.4564822093557592
scale,4.88,-1.4564822093557592
se,4.88,-1.4564822093557592
sei,4.88,-1.4564822093557592
sgt,4.88,-1.4564822093557592
sie,4.88,-1.4564822093557592
siegel,4.88,-1.4564822093557592
sp,4.88,-1.4564822093557592
st,4.88,-1.4564822093557592
thang,4.88,-1.4564822093557592
toilet,4.88,-1.4564822093557592
tryna,4.88,-1.4564822093557592
ummm,4.88,-1.4564822093557592
veel,4.88,-1.4564822093557592
viel,4.88,-1.4564822093557592
went,4.88,-1.4564822093557592
whose,4.88,-1.4564822093557592
eg,4.88,-1.4564822093557592
igual,4.88,-1.4564822093557592
qui,4.88,-1.4564822093557592
substitute,4.88,-1.4564822093557592
nous,4.88,-1.4564822093557592
senza,4.88,-1.4564822093557592
#random,4.86,-1.4749170088517822
@donniewahlberg,4.86,-1.4749170088517822
@ladygaga,4.86,-1.4749170088517822
accounting,4.86,-1.4749170088517822
ap,4.86,-1.4749170088517822
arnold,4.86,-1.4749170088517822
b-after,4.86,-1.4749170088517822
bb,4.86,-1.4749170088517822
bk,4.86,-1.4749170088517822
bush,4.86,-1.4749170088517822
bustin,4.86,-1.4749170088517822
cia,4.86,-1.4749170088517822
circumstances,4.86,-1.4749170088517822
cont,4.86,-1.4749170088517822
cud,4.86,-1.4749170088517822
diff,4.86,-1.4749170088517822
divisions,4.86,-1.4749170088517822
dus,4.86,-1.4749170088517822
echt,4.86,-1.4749170088517822
elsewhere,4.86,-1.4749170088517822
ft,4.86,-1.4749170088517822
gonna,4.86,-1.4749170088517822
haben,4.86,-1.4749170088517822
hath,4.86,-1.4749170088517822
hong,4.86,-1.4749170088517822
how's,4.86,-1.4749170088517822
hr,4.86,-1.4749170088517822
ira,4.86,-1.4749170088517822
ish,4.86,-1.4749170088517822
ja,4.86,-1.4749170088517822
jst,4.86,-1.4749170088517822
knock,4.86,-1.4749170088517822
le,4.86,-1.4749170088517822
mah,4.86,-1.4749170088517822
mask,4.86,-1.4749170088517822
mehr,4.86,-1.4749170088517822
mijn,4.86,-1.4749170088517822
missy,4.86,-1.4749170088517822
nadie,4.86,-1.4749170088517822
nonetheless,4.86,-1.4749170088517822
nu,4.86,-1.4749170088517822
og,4.86,-1.4749170088517822
oi,4.86,-1.4749170088517822
oo,4.86,-1.4749170088517822
ou,4.86,-1.4749170088517822
rd,4.86,-1.4749170088517822
recuerdo,4.86,-1.4749170088517822
ridin,4.86,-1.4749170088517822
sensitive,4.86,-1.4749170088517822
seo,4.86,-1.4749170088517822
shapiro,4.86,-1.4749170088517822
sm,4.86,-1.4749170088517822
smoked,4.86,-1.4749170088517822
sooooo,4.86,-1.4749170088517822
sr,4.86,-1.4749170088517822
staring,4.86,-1.4749170088517822
tellin,4.86,-1.4749170088517822
tempted,4.86,-1.4749170088517822
tract,4.86,-1.4749170088517822
voor,4.86,-1.4749170088517822
vor,4.86,-1.4749170088517822
vt,4.86,-1.4749170088517822
w,4.86,-1.4749170088517822
were,4.86,-1.4749170088517822
wie,4.86,-1.4749170088517822
ze,4.86,-1.4749170088517822
toch,4.86,-1.4749170088517822
askin,4.86,-1.4749170088517822
cinta,4.86,-1.4749170088517822
eminem,4.86,-1.4749170088517822
geld,4.86,-1.4749170088517822
ibid,4.86,-1.4749170088517822
isn,4.86,-1.4749170088517822
kane,4.86,-1.4749170088517822
labour,4.86,-1.4749170088517822
pienso,4.86,-1.4749170088517822
soc,4.86,-1.4749170088517822
miedo,4.85,-1.4841344085997945
tienes,4.85,-1.4841344085997945
explicit,4.85,-1.4841344085997945
@taylorswift13,4.84,-1.4933518083478061
abt,4.84,-1.4933518083478061
administration,4.84,-1.4933518083478061
amo,4.84,-1.4933518083478061
an,4.84,-1.4933518083478061
awhile,4.84,-1.4933518083478061
b,4.84,-1.4933518083478061
b7,4.84,-1.4933518083478061
capitalist,4.84,-1.4933518083478061
crawl,4.84,-1.4933518083478061
d1,4.84,-1.4933518083478061
dam,4.84,-1.4933518083478061
dats,4.84,-1.4933518083478061
decades,4.84,-1.4933518083478061
dem,4.84,-1.4933518083478061
desde,4.84,-1.4933518083478061
di,4.84,-1.4933518083478061
en,4.84,-1.4933518083478061
est,4.84,-1.4933518083478061
filed,4.84,-1.4933518083478061
friedman,4.84,-1.4933518083478061
hab,4.84,-1.4933518083478061
harris,4.84,-1.4933518083478061
hm,4.84,-1.4933518083478061
hows,4.84,-1.4933518083478061
ht,4.84,-1.4933518083478061
investigating,4.84,-1.4933518083478061
invisible,4.84,-1.4933518083478061
jd,4.84,-1.4933518083478061
ka,4.84,-1.4933518083478061
ke,4.84,-1.4933518083478061
keine,4.84,-1.4933518083478061
lo,4.84,-1.4933518083478061
maintenance,4.84,-1.4933518083478061
mar,4.84,-1.4933518083478061
mining,4.84,-1.4933518083478061
mn,4.84,-1.4933518083478061
nao,4.84,-1.4933518083478061
need,4.84,-1.4933518083478061
nt,4.84,-1.4933518083478061
o_o,4.84,-1.4933518083478061
oh,4.84,-1.4933518083478061
proc,4.84,-1.4933518083478061
rates,4.84,-1.4933518083478061
reagan,4.84,-1.4933518083478061
sanders,4.84,-1.4933518083478061
secret,4.84,-1.4933518083478061
setup,4.84,-1.4933518083478061
sharp,4.84,-1.4933518083478061
sih,4.84,-1.4933518083478061
sta,4.84,-1.4933518083478061
t,4.84,-1.4933518083478061
temp,4.84,-1.4933518083478061
tooth,4.84,-1.4933518083478061
vc,4.84,-1.4933518083478061
vernon,4.84,-1.4933518083478061
ward,4.84,-1.4933518083478061
duele,4.84,-1.4933518083478061
horns,4.84,-1.4933518083478061
inevitably,4.84,-1.4933518083478061
jeg,4.84,-1.4933518083478061
kneel,4.84,-1.4933518083478061
partial,4.84,-1.4933518083478061
puedes,4.84,-1.4933518083478061
throwin,4.84,-1.4933518083478061
zeg,4.84,-1.4933518083478061
geen,4.83,-1.5025692080958177
louder,4.83,-1.5025692080958177
tutto,4.83,-1.5025692080958177
tout,4.83,-1.5025692080958177
temptation,4.83,-1.5025692080958177
#omgfacts,4.82,-1.5117866078438293
@stephenfry,4.82,-1.5117866078438293
@tweetmeme,4.82,-1.5117866078438293
acho,4.82,-1.5117866078438293
addenda,4.82,-1.5117866078438293
administration's,4.82,-1.5117866078438293
altered,4.82,-1.5117866078438293
ang,4.82,-1.5117866078438293
att,4.82,-1.5117866078438293
ayer,4.82,-1.5117866078438293
b/c,4.82,-1.5117866078438293
b2,4.82,-1.5117866078438293
beard,4.82,-1.5117866078438293
cane,4.82,-1.5117866078438293
cases,4.82,-1.5117866078438293
causing,4.82,-1.5117866078438293
che,4.82,-1.5117866078438293
col,4.82,-1.5117866078438293
cum,4.82,-1.5117866078438293
de,4.82,-1.5117866078438293
deh,4.82,-1.5117866078438293
demi,4.82,-1.5117866078438293
doch,4.82,-1.5117866078438293
duties,4.82,-1.5117866078438293
eso,4.82,-1.5117866078438293
examination,4.82,-1.5117866078438293
exposure,4.82,-1.5117866078438293
finna,4.82,-1.5117866078438293
flipped,4.82,-1.5117866078438293
gm,4.82,-1.5117866078438293
hes,4.82,-1.5117866078438293
hid,4.82,-1.5117866078438293
hoje,4.82,-1.5117866078438293
hood,4.82,-1.5117866078438293
impact,4.82,-1.5117866078438293
israeli,4.82,-1.5117866078438293
lagi,4.82,-1.5117866078438293
ll,4.82,-1.5117866078438293
mideast,4.82,-1.5117866078438293
municipal,4.82,-1.5117866078438293
must,4.82,-1.5117866078438293
n,4.82,-1.5117866078438293
ne,4.82,-1.5117866078438293
ng,4.82,-1.5117866078438293
ot,4.82,-1.5117866078438293
over,4.82,-1.5117866078438293
pst,4.82,-1.5117866078438293
quando,4.82,-1.5117866078438293
ralph,4.82,-1.5117866078438293
repeated,4.82,-1.5117866078438293
rushing,4.82,-1.5117866078438293
sellin,4.82,-1.5117866078438293
sich,4.82,-1.5117866078438293
smell,4.82,-1.5117866078438293
ticking,4.82,-1.5117866078438293
tt,4.82,-1.5117866078438293
udah,4.82,-1.5117866078438293
vegan,4.82,-1.5117866078438293
wah,4.82,-1.5117866078438293
warum,4.82,-1.5117866078438293
witness,4.82,-1.5117866078438293
wut,4.82,-1.5117866078438293
assumptions,4.82,-1.5117866078438293
dawg,4.82,-1.5117866078438293
dro,4.82,-1.5117866078438293
gaan,4.82,-1.5117866078438293
nerve,4.82,-1.5117866078438293
scheme,4.82,-1.5117866078438293
sus,4.82,-1.5117866078438293
vas,4.82,-1.5117866078438293
vein,4.82,-1.5117866078438293
werden,4.82,-1.5117866078438293
otro,4.81,-1.5210040075918416
toda,4.81,-1.5210040075918416
detection,4.81,-1.5210040075918416
@jonathanrknight,4.8,-1.5302214073398532
advisory,4.8,-1.5302214073398532
ak,4.8,-1.5302214073398532
ao,4.8,-1.5302214073398532
apa,4.8,-1.5302214073398532
asap,4.8,-1.5302214073398532
bankers,4.8,-1.5302214073398532
bij,4.8,-1.5302214073398532
bosnia,4.8,-1.5302214073398532
c1,4.8,-1.5302214073398532
cock,4.8,-1.5302214073398532
det,4.8,-1.5302214073398532
dey,4.8,-1.5302214073398532
didn,4.8,-1.5302214073398532
eds,4.8,-1.5302214073398532
el,4.8,-1.5302214073398532
es,4.8,-1.5302214073398532
eu,4.8,-1.5302214073398532
fa,4.8,-1.5302214073398532
giuliani,4.8,-1.5302214073398532
h,4.8,-1.5302214073398532
it'd,4.8,-1.5302214073398532
johns,4.8,-1.5302214073398532
judy,4.8,-1.5302214073398532
kan,4.8,-1.5302214073398532
lautner,4.8,-1.5302214073398532
lejos,4.8,-1.5302214073398532
ltd,4.8,-1.5302214073398532
lugar,4.8,-1.5302214073398532
meetings,4.8,-1.5302214073398532
mein,4.8,-1.5302214073398532
mental,4.8,-1.5302214073398532
naar,4.8,-1.5302214073398532
nai,4.8,-1.5302214073398532
nd,4.8,-1.5302214073398532
nerd,4.8,-1.5302214073398532
nom,4.8,-1.5302214073398532
olvidar,4.8,-1.5302214073398532
one-time,4.8,-1.5302214073398532
orthodox,4.8,-1.5302214073398532
pataki,4.8,-1.5302214073398532
pe,4.8,-1.5302214073398532
proceedings,4.8,-1.5302214073398532
pussy,4.8,-1.5302214073398532
rehabilitation,4.8,-1.5302214073398532
rep,4.8,-1.5302214073398532
sachs,4.8,-1.5302214073398532
slightly,4.8,-1.5302214073398532
superintendent,4.8,-1.5302214073398532
sur,4.8,-1.5302214073398532
versus,4.8,-1.5302214073398532
wats,4.8,-1.5302214073398532
wen,4.8,-1.5302214073398532
what,4.8,-1.5302214073398532
what's,4.8,-1.5302214073398532
whos,4.8,-1.5302214073398532
widespread,4.8,-1.5302214073398532
yrs,4.8,-1.5302214073398532
zonder,4.8,-1.5302214073398532
petition,4.8,-1.5302214073398532
gimmie,4.8,-1.5302214073398532
jamais,4.8,-1.5302214073398532
laat,4.8,-1.5302214073398532
manos,4.8,-1.5302214073398532
niets,4.8,-1.5302214073398532
passive,4.8,-1.5302214073398532
tous,4.8,-1.5302214073398532
mase,4.79,-1.5394388070878646
wij,4.79,-1.5394388070878646
#p2,4.78,-1.5486562068358762
1/2-bath,4.78,-1.5486562068358762
aja,4.78,-1.5486562068358762
asi,4.78,-1.5486562068358762
at;t,4.78,-1.5486562068358762
b1,4.78,-1.5486562068358762
bc,4.78,-1.5486562068358762
belly,4.78,-1.5486562068358762
blizzard,4.78,-1.5486562068358762
ce,4.78,-1.5486562068358762
conditions,4.78,-1.5486562068358762
confess,4.78,-1.5486562068358762
dann,4.78,-1.5486562068358762
des,4.78,-1.5486562068358762
dha,4.78,-1.5486562068358762
difference,4.78,-1.5486562068358762
em,4.78,-1.5486562068358762
ep,4.78,-1.5486562068358762
essa,4.78,-1.5486562068358762
exit,4.78,-1.5486562068358762
fate,4.78,-1.5486562068358762
fo,4.78,-1.5486562068358762
funk,4.78,-1.5486562068358762
gat,4.78,-1.5486562068358762
gimme,4.78,-1.5486562068358762
gli,4.78,-1.5486562068358762
israel,4.78,-1.5486562068358762
je,4.78,-1.5486562068358762
juss,4.78,-1.5486562068358762
kein,4.78,-1.5486562068358762
llorar,4.78,-1.5486562068358762
meds,4.78,-1.5486562068358762
military,4.78,-1.5486562068358762
mud,4.78,-1.5486562068358762
nasdaq,4.78,-1.5486562068358762
nos,4.78,-1.5486562068358762
nur,4.78,-1.5486562068358762
ohh,4.78,-1.5486562068358762
pena,4.78,-1.5486562068358762
r,4.78,-1.5486562068358762
reserved,4.78,-1.5486562068358762
reversed,4.78,-1.5486562068358762
sigo,4.78,-1.5486562068358762
sooo,4.78,-1.5486562068358762
stakes,4.78,-1.5486562068358762
suddenly,4.78,-1.5486562068358762
though,4.78,-1.5486562068358762
throwing,4.78,-1.5486562068358762
tht,4.78,-1.5486562068358762
ver,4.78,-1.5486562068358762
wallace,4.78,-1.5486562068358762
wel,4.78,-1.5486562068358762
wieder,4.78,-1.5486562068358762
witnesses,4.78,-1.5486562068358762
wud,4.78,-1.5486562068358762
tijd,4.78,-1.5486562068358762
unseen,4.78,-1.5486562068358762
@aplusk,4.76,-1.5670910063319003
@ddlovato,4.76,-1.5670910063319003
ahl,4.76,-1.5670910063319003
aside,4.76,-1.5670910063319003
bak,4.76,-1.5670910063319003
board,4.76,-1.5670910063319003
buat,4.76,-1.5670910063319003
chilling,4.76,-1.5670910063319003
cnt,4.76,-1.5670910063319003
coz,4.76,-1.5670910063319003
dat,4.76,-1.5670910063319003
departure,4.76,-1.5670910063319003
dolor,4.76,-1.5670910063319003
economics,4.76,-1.5670910063319003
else,4.76,-1.5670910063319003
ese,4.76,-1.5670910063319003
essay,4.76,-1.5670910063319003
gas,4.76,-1.5670910063319003
gd,4.76,-1.5670910063319003
governors,4.76,-1.5670910063319003
kobe,4.76,-1.5670910063319003
lately,4.76,-1.5670910063319003
les,4.76,-1.5670910063319003
management,4.76,-1.5670910063319003
min,4.76,-1.5670910063319003
officials,4.76,-1.5670910063319003
ought,4.76,-1.5670910063319003
oughta,4.76,-1.5670910063319003
pieces,4.76,-1.5670910063319003
pig,4.76,-1.5670910063319003
por,4.76,-1.5670910063319003
pulled,4.76,-1.5670910063319003
quand,4.76,-1.5670910063319003
re-election,4.76,-1.5670910063319003
repair,4.76,-1.5670910063319003
report,4.76,-1.5670910063319003
sa,4.76,-1.5670910063319003
sans,4.76,-1.5670910063319003
sho,4.76,-1.5670910063319003
sinai,4.76,-1.5670910063319003
somewhat,4.76,-1.5670910063319003
spent,4.76,-1.5670910063319003
ta,4.76,-1.5670910063319003
targets,4.76,-1.5670910063319003
telerate,4.76,-1.5670910063319003
tem,4.76,-1.5670910063319003
th,4.76,-1.5670910063319003
tha,4.76,-1.5670910063319003
took,4.76,-1.5670910063319003
trippin,4.76,-1.5670910063319003
tuh,4.76,-1.5670910063319003
tupac,4.76,-1.5670910063319003
weer,4.76,-1.5670910063319003
weiss,4.76,-1.5670910063319003
wenn,4.76,-1.5670910063319003
whats,4.76,-1.5670910063319003
wore,4.76,-1.5670910063319003
would've,4.76,-1.5670910063319003
woulda,4.76,-1.5670910063319003
xd,4.76,-1.5670910063319003
af,4.76,-1.5670910063319003
coulda,4.76,-1.5670910063319003
drift,4.76,-1.5670910063319003
goed,4.76,-1.5670910063319003
ihr,4.76,-1.5670910063319003
niente,4.76,-1.5670910063319003
tek,4.76,-1.5670910063319003
sword,4.75,-1.5763084060799117
&c,4.74,-1.5855258058279234
'em,4.74,-1.5855258058279234
@adamlambert,4.74,-1.5855258058279234
admit,4.74,-1.5855258058279234
alley,4.74,-1.5855258058279234
authority,4.74,-1.5855258058279234
b-includes,4.74,-1.5855258058279234
colo,4.74,-1.5855258058279234
corner,4.74,-1.5855258058279234
dag,4.74,-1.5855258058279234
dah,4.74,-1.5855258058279234
dealers,4.74,-1.5855258058279234
depending,4.74,-1.5855258058279234
dow,4.74,-1.5855258058279234
faz,4.74,-1.5855258058279234
fml,4.74,-1.5855258058279234
gona,4.74,-1.5855258058279234
had,4.74,-1.5855258058279234
heavily,4.74,-1.5855258058279234
hook,4.74,-1.5855258058279234
imma,4.74,-1.5855258058279234
judgment,4.74,-1.5855258058279234
licht,4.74,-1.5855258058279234
load,4.74,-1.5855258058279234
long,4.74,-1.5855258058279234
mines,4.74,-1.5855258058279234
minha,4.74,-1.5855258058279234
muito,4.74,-1.5855258058279234
myspace,4.74,-1.5855258058279234
older,4.74,-1.5855258058279234
operate,4.74,-1.5855258058279234
otherwise,4.74,-1.5855258058279234
policy,4.74,-1.5855258058279234
pull,4.74,-1.5855258058279234
quem,4.74,-1.5855258058279234
res,4.74,-1.5855258058279234
resist,4.74,-1.5855258058279234
saber,4.74,-1.5855258058279234
smaller,4.74,-1.5855258058279234
smh,4.74,-1.5855258058279234
than,4.74,-1.5855258058279234
trials,4.74,-1.5855258058279234
yu,4.74,-1.5855258058279234
zijn,4.74,-1.5855258058279234
ci,4.73,-1.5947432055759347
cling,4.73,-1.5947432055759347
niemand,4.73,-1.5947432055759347
possessed,4.73,-1.5947432055759347
refrain,4.73,-1.5947432055759347
thangs,4.73,-1.5947432055759347
weg,4.73,-1.5947432055759347
bwoy,4.73,-1.5947432055759347
#tcot,4.72,-1.6039606053239472
'i,4.72,-1.6039606053239472
43d,4.72,-1.6039606053239472
@johncmayer,4.72,-1.6039606053239472
a3,4.72,-1.6039606053239472
alien,4.72,-1.6039606053239472
assume,4.72,-1.6039606053239472
bent,4.72,-1.6039606053239472
bestie,4.72,-1.6039606053239472
citing,4.72,-1.6039606053239472
claims,4.72,-1.6039606053239472
condition,4.72,-1.6039606053239472
ct,4.72,-1.6039606053239472
d,4.72,-1.6039606053239472
dealer,4.72,-1.6039606053239472
depends,4.72,-1.6039606053239472
e,4.72,-1.6039606053239472
estas,4.72,-1.6039606053239472
fits,4.72,-1.6039606053239472
government's,4.72,-1.6039606053239472
guessing,4.72,-1.6039606053239472
huh,4.72,-1.6039606053239472
loca,4.72,-1.6039606053239472
medical,4.72,-1.6039606053239472
meh,4.72,-1.6039606053239472
melhor,4.72,-1.6039606053239472
offset,4.72,-1.6039606053239472
period,4.72,-1.6039606053239472
pulmonary,4.72,-1.6039606053239472
redman,4.72,-1.6039606053239472
repeatedly,4.72,-1.6039606053239472
ses,4.72,-1.6039606053239472
sum1,4.72,-1.6039606053239472
surrounded,4.72,-1.6039606053239472
tho,4.72,-1.6039606053239472
umm,4.72,-1.6039606053239472
underneath,4.72,-1.6039606053239472
vai,4.72,-1.6039606053239472
wake,4.72,-1.6039606053239472
wird,4.72,-1.6039606053239472
wk,4.72,-1.6039606053239472
wo,4.72,-1.6039606053239472
doesn,4.71,-1.6131780050719589
ei,4.71,-1.6131780050719589
induced,4.71,-1.6131780050719589
interference,4.71,-1.6131780050719589
komm,4.71,-1.6131780050719589
obligations,4.71,-1.6131780050719589
perder,4.71,-1.6131780050719589
pues,4.71,-1.6131780050719589
tus,4.71,-1.6131780050719589
voel,4.71,-1.6131780050719589
boundaries,4.7,-1.6223954048199705
affairs,4.7,-1.6223954048199705
almost,4.7,-1.6223954048199705
boi,4.7,-1.6223954048199705
c,4.7,-1.6223954048199705
chasing,4.7,-1.6223954048199705
corporate,4.7,-1.6223954048199705
corps,4.7,-1.6223954048199705
cos,4.7,-1.6223954048199705
crossed,4.7,-1.6223954048199705
duty,4.7,-1.6223954048199705
except,4.7,-1.6223954048199705
excessive,4.7,-1.6223954048199705
geef,4.7,-1.6223954048199705
gue,4.7,-1.6223954048199705
hella,4.7,-1.6223954048199705
hound,4.7,-1.6223954048199705
however,4.7,-1.6223954048199705
inc,4.7,-1.6223954048199705
isso,4.7,-1.6223954048199705
kno,4.7,-1.6223954048199705
lawmakers,4.7,-1.6223954048199705
legislative,4.7,-1.6223954048199705
legislature,4.7,-1.6223954048199705
loc,4.7,-1.6223954048199705
los,4.7,-1.6223954048199705
mau,4.7,-1.6223954048199705
